enemy
0.14481185
0.11313738
0.43195844
0.7396449
0.58332306
0.32936
0.26447126
0.5851134
0.5266916
0.70737433
0.27879798
0.52294475
0.6056757
0.62816495
0.48268124
0.5592931
0.19652548
0.389174
0.54296225
0.40804726
0.16167717
0.50238293
0.35809875
0.3832277
0.66359216
0.8018871
0.49028283
0.35090297
0.19710629
0.74087846
0.76079625
0.5491635
0.79528916
0.76300263
0.59314066
0.21849777
0.43669474
0.4177087
0.65120536
0.51945275
0.38177258
0.5269054
0.6152657
0.37836206
0.84128034
0.20575136
0.5739701
0.21595538
0.72627157
0.6782826
0.53391814
0.21303307
0.5373416
0.42607215
0.5325419
0.61823744
0.84478444
0.58289707
0.37831774
0.9106667
0.46380544
0.44590417
0.63368833
0.79916286
0.30568454
0.8550226
0.6466908
0.28836814
0.41791296
0.40972796
0.49022993
0.5288519
0.57890975
0.46118662
0.6208949
0.88933367
0.6258145
0.72726464
0.52778107
0.6289176
0.7255782
0.9584697
0.67558163
0.6462356
0.39757127
0.60982233
0.86841065
0.5116192
0.76525754
0.90083927
0.54189736
0.43629095
0.74051774
0.3636248
0.6395027
0.31394097
0.5931061
0.43407136
0.5360518
0.32982677
0.5483039
0.40595543
0.44265917
0.6121007
0.55477476
0.7309553
0.3408
0.47028306
0.7338517
0.5384252
0.71137327
0.55925596
0.5329654
0.8250301
0.76483595
0.53753275
0.32941213
0.30886638
0.7146945
0.71261615
0.8390383
0.44141906
0.6420847
0.5556249
0.7517974
0.32679576
0.5716319
0.70701295
0.77770066
0.60936725
0.9184968
0.5260986
0.7998263
0.30543497
0.8904192
0.5341471
0.28021252
0.5084179
0.32419777
0.73223525
0.53335303
0.5133658
0.70343256
0.692942
0.33410025
0.36093572
0.44255477
0.15583855
0.8508628
0.45918173
0.23868705
0.4454527
0.5895431
0.35178995
0.85106593
0.8252978
0.53108776
0.4521313
0.45735762
0.72083265
0.6582396
0.3270163
0.9462813
0.48375395
0.63067955
0.69446546
0.43967608
0.6657145
0.29598048
0.34051248
0.31932208
0.3552292
0.68676156
0.32194832
0.7322729
0.4064453
0.51469606
0.38358206
0.7168273
0.44762066
0.6084757
0.5652197
0.7510066
0.87662244
0.3936744
0.4182015
0.73738354
0.4282683
0.40036172
0.72426504
0.4152952
0.49152306
0.49822712
0.4848755
0.26155505
0.7317547
0.48509175
0.33520964
0.49962893
0.52019686
0.40680346
0.5905219
0.73035944
0.40179828
0.21253408
0.4999074
0.53782094
0.6827451
0.28869942
0.6327662
0.47398004
0.771566
0.61154115
0.4635018
0.79859895
0.67596585
0.32592064
0.6282683
0.78024304
0.37785456
0.74782395
0.4340074
0.5966268
0.713166
0.5443733
0.5114054
0.69234824
0.90076226
0.5030373
0.25027633
0.46321666
0.72045344
0.3952864
0.46411353
0.5994732
0.41630298
0.60775256
0.61164427
0.54219925
0.30752048
0.393021
0.71466124
0.5895662
0.93879527
0.17993821
0.528101
0.47168043
0.4909414
0.55058455
0.7531841
0.3543834
0.37637866
0.54765886
0.3435826
0.3194453
0.63866305
0.5870543
0.55961907
0.610701
0.44012785
0.7396106
0.8159434
0.712859
0.38295245
0.37886345
0.3773563
0.48543072
0.32516295
0.46099773
0.4754388
0.4229576
0.64664483
0.35914633
0.22703335
0.5608144
0.2833415
0.5395403
0.9462096
0.78977776
0.3617367
0.3593335
0.39934078
0.5334688
0.47064105
0.4264645
0.524795
0.48574966
0.40430298
0.80775654
0.60519195
0.16321056
0.9006459
0.37669712
0.4971494
0.4426522
0.46099773
0.32639143
0.013123247
0.51669455
0.38700032
0.86578375
0.5162164
0.2786335
0.5128534
0.24661137
0.845944
0.44603723
0.2148161
0.105866745
0.5097479
0.40134493
0.5981527
0.69166
0.42376345
0.8366516
0.46375477
0.79482
0.5835634
0.097721785
0.58822227
0.30307284
0.4052313
0.9035462
0.5599683
0.7831165
0.44104302
0.38583428
0.7940164
0.48929936
0.7140652
0.65177757
0.46247
0.46818748
0.3790809
0.41258723
0.8020568
0.40495962
0.3026452
0.48391485
0.5326674
0.36486062
0.59514254
0.8002417
0.52631354
0.42701408
0.15998654
0.76636523
0.29873675
0.10403245
0.57691807
0.22625147
0.63695306
0.022902125
0.49319258
0.4795432
0.4726159
0.23950732
0.6651696
0.85637873
0.17756893
0.43930158
0.6289968
0.1947355
0.11070359
0.70330065
0.8684359
0.062403202
0.44381174
0.87190104
0.19301133
0.20367399
0.33124113
0.6047494
0.35510904
0.4116604
0.6013393
0.3991291
0.7033123
0.6001929
0.4542768
0.5912783
0.83763033
0.7205987
0.4275411
0.57836044
0.60825014
0.54522854
0.52417403
0.70933974
0.70514697
0.8613787
0.5386824
0.22515218
0.45278856
0.5317301
0.37804362
0.621761
0.28960398
0.358464
0.8134781
0.37560773
0.3368909
0.4359095
0.8642932
0.4772789
0.52562207
0.8346937
0.35428756
0.5969695
0.5581713
0.6405093
0.60543334
0.63364965
0.6017905
0.48661742
0.595
0.6420039
0.378549
0.8773005
0.6272378
0.7755786
0.4437244
0.3951878
0.60552853
0.7973769
0.567068
0.4247431
0.4673234
0.82636875
0.6527367
0.7556342
0.49104834
0.77868783
0.5936687
0.5975331
0.37985075
0.96247953
0.5862473
0.42391053
0.5537187
0.82169926
0.6594661
0.40438724
0.26962504
0.62742364
0.47033536
0.562208
0.92209804
0.79061615
0.7789298
0.6930742
0.8188814
0.76466626
0.7000331
0.80640626
0.4875976
0.33304313
0.36147746
0.43146816
0.5259275
0.36295107
0.33106914
0.32248178
0.5829532
0.7743675
0.60932416
0.34840867
0.36903006
0.67398
0.18329808
0.4345595
0.7675197
0.11907983
0.27904743
0.63172317
0.58051777
0.23215106
0.4218162
0.7910396
0.3831069
0.1177209
0.17185704
0.8931395
0.5788147
0.34481475
0.5411283
0.73922974
0.79151887
0.27654558
0.46345776
0.673665
0.36928287
0.5325846
0.6022895
0.7656422
0.58543634
0.35708362
0.67154044
0.5474314
0.5944958
0.37046754
0.8364637
0.26006967
0.7877136
0.36452898
0.43941158
0.5303295
0.39299247
0.36117554
0.51142544
0.6420805
0.28744504
0.5864578
0.45977914
0.8534217
0.48690102
0.8392646
0.7291234
0.74939823
0.43521333
0.43526724
0.7392306
0.6571875
0.58466446
0.30397344
0.2446581
0.8116144
0.77986133
0.96117836
0.520338
0.42119816
0.13089924
0.5707162
0.7671211
0.7008675
0.67095584
0.5742096
0.6745202
0.44717854
0.26161712
0.71789956
0.7944335
0.7023555
0.36902303
0.44258583
0.14733742
0.11131325
0.50214154
0.17515774
0.73384553
0.24723004
0.5813223
0.71289474
0.5486444
0.4971292
0.42284304
0.6492097
0.82981557
0.49401563
0.41601732
0.40609115
0.53710437
0.22139302
0.29417807
0.55187225
0.5862881
0.3568085
0.7372294
0.544862
0.5514061
0.5044518
0.31958538
0.29992828
0.5210845
0.575005
0.40854576
0.5761446
0.62057036
0.82441604
0.5144798
0.14792511
0.25672296
0.7662335
0.7111351
0.44954643
0.55937517
0.43510717
0.48037356
0.49730533
0.6824135
0.4253185
0.5738681
0.47608677
0.69112813
0.77930295
0.52006114
0.7088382
0.5826441
0.68262917
0.40817758
0.4187191
0.4140327
0.29986495
0.29815313
0.6802479
0.72368115
0.3373245
0.6317949
0.78118336
0.49627754
0.66291547
0.36615014
0.9070411
0.50184476
0.45871994
0.48876265
0.34653503
0.65950227
0.7173231
0.5498759
0.34743005
0.8828431
0.3112529
0.7576973
0.5067304
0.57012576
0.48062342
0.5778922
0.6225335
0.83363974
0.85012287
0.76896834
0.40582135
0.6985454
0.37929377
0.63996434
0.70232177
0.7452386
0.9635992
0.43755352
0.5670754
0.62313336
0.283969
0.40170208
0.15829965
0.61056906
0.64422643
0.41584703
0.59593725
0.6078593
0.4523883
0.4842701
0.85920227
0.52616924
0.46708077
0.3690911
0.53227645
0.35928625
0.30650237
0.39682105
0.31196326
0.4777081
0.6238162
0.8374615
0.752851
0.5963494
0.446704
0.35912743
0.59477264
0.6056614
0.64707845
0.2669199
0.57687366
0.11253765
0.14606863
0.8356384
0.5638788
0.38486192
0.59757805
0.6828474
0.89963865
0.84622467
0.60949194
0.35399285
0.6135087
0.31985462
0.25142878
0.5385169
0.53215194
0.3453504
0.31614512
0.36789554
0.7165589
0.5886783
0.18076651
0.32700115
0.8792598
0.3027431
0.3978242
0.43545222
0.71833605
0.48565516
0.28435093
0.48062927
0.8650641
0.19307843
0.75009847
0.4480835
0.38412803
0.5229666
0.40504155
0.5021903
0.2668698
0.5585055
0.48583615
0.67482275
0.37903085
0.5766438
0.3941927
0.46714184
0.2572554
0.76838994
0.474164
0.37072453
0.85227066
0.5131458
0.8015932
0.9565761
0.5365145
0.44299808
0.24346268
0.2705916
0.54993325
0.79993194
0.7358118
0.33294344
0.30964702
0.7336986
0.85861164
0.52531105
0.4978832
0.27899456
0.5325871
0.9803801
0.6793968
0.6912045
0.04095988
0.59061736
0.8203051
0.41965276
0.6264894
0.7324144
0.32747754
0.6470736
0.35210449
0.2791629
0.2974201
0.5769856
0.3611227
0.766662
0.60242015
0.07324353
0.90324783
0.44491392
0.5742015
0.4074694
0.459515
0.1850845
0.06523754
0.3119362
0.3678635
0.40190402
0.46677014
0.6095862
0.52829355
0.53189766
0.28707182
0.22632156
0.16882095
0.2060669
0.47565565
0.25350633
0.38862196
0.17727926
0.5681857
0.6838723
0.32637373
0.115279235
0.41984856
0.34068096
0.6166225
0.61327463
0.19920275
0.19163734
0.80254805
0.60671186
0.4704125
0.63996905
0.6540748
0.35769942
0.40018326
0.50845414
0.25046593
0.57950014
0.5535816
0.5025837
0.599479
0.64124906
0.6156557
0.63728863
0.09593104
0.41706222
0.44870427
0.61580515
0.6777224
0.6367901
0.36145237
0.31819272
0.36086458
0.21883984
0.8967626
0.39836633
0.4394469
0.15849242
0.49269748
0.48684826
0.7991959
0.34517008
0.6431918
0.3981513
0.32167536
0.28265822
0.36242267
0.47185013
0.34636664
0.3715598
0.74789345
0.35155544
0.4119846
0.389529
0.5415095
0.8452987
0.94628656
0.63022906
0.4943328
0.40497923
0.4176657
0.4022948
0.5622449
0.37389144
0.2620512
0.73823
0.42007047
0.4187332
0.30936942
0.17178023
0.14278099
0.37816206
0.33775148
0.6812239
0.17779243
0.56182355
0.2767522
0.61053777
0.44587952
0.33667225
0.72976995
0.4471254
0.33979824
0.5401199
0.4942566
0.50461036
0.64976245
0.40988892
0.6930022
0.6529095
0.68040454
0.49587545
0.6469638
0.73001844
0.4509758
0.43437588
0.53601164
0.43746066
0.3291095
0.38333413
0.45538747
0.39496404
0.51524746
0.20793696
0.7484198
0.45330948
0.4343576
0.54452103
0.34752682
0.80064094
0.7746031
0.63014984
0.3781233
0.38883126
0.49699268
0.44027042
0.90022546
0.31885839
0.9391326
0.67457104
0.43093783
0.7577492
0.54809576
0.28388846
0.3666187
0.51923734
0.39025965
0.9559712
0.3518778
0.33531925
0.64902467
0.32474402
0.2994401
0.48156643
0.05438698
0.6610632
0.4391258
0.5447492
0.46084675
0.90251964
0.26940772
0.32776994
0.13443573
0.7006987
0.45065755
0.5027928
0.53812355
0.30721825
0.42104688
0.7569947
0.5698734
0.4385334
0.64569515
0.62667745
0.3980773
0.320788
0.4698401
0.52796143
0.3711198
0.6959931
0.914437
0.5057054
0.39812648
0.41786116
0.5209127
0.9710807
0.60608304
0.7076153
0.40315706
0.5587753
0.49410388
0.28836566
0.48457512
0.38470912
0.90754175
0.25979075
0.5581759
0.36448836
0.37594256
0.91567236
0.60217685
0.8060333
0.40583113
0.41462603
0.64848226
0.74982816
0.40052146
0.3622826
0.46063766
0.1453492
0.6220458
0.8054009
0.33370984
0.7016356
0.7102205
0.40158048
0.3981194
0.24809717
0.30400962
0.40325937
0.35957354
0.4317302
0.43284944
0.565627
0.41100228
0.20875546
0.28364494
0.35906112
0.585478
0.4242962
0.3998285
0.41382653
0.62102175
0.8188066
0.826621
0.6764463
0.823364
0.39677757
0.4844798
0.6445052
0.42906708
0.54984665
0.473159
0.8910048
0.34844974
0.42276052
0.3253703
0.49993777
0.15605478
0.616708
0.40905386
0.4863214
0.29158923
0.77122635
0.68130535
0.45730117
0.56228155
0.68542945
0.28898895
0.40058252
0.56141067
0.68106556
0.11714809
0.66163146
0.8345872
0.09845178
0.17096701
0.3981253
0.31381118
0.4795652
0.24373563
0.1306222
0.9323747
0.6059527
0.33859122
0.8842387
0.4188211
0.12773466
0.34128428
0.043627907
0.26964232
0.37073952
0.43808073
0.41946068
0.50045556
0.5339538
0.49519807
0.35300753
0.6425375
0.6827869
0.6570674
0.21668626
0.4264473
0.51712537
0.44721645
0.5801448
0.34474123
0.077204674
0.7672585
0.39469984
0.4819921
0.55908555
0.08681365
0.7829575
0.28829563
0.7162507
0.34151444
0.8398599
0.7265771
0.606886
0.40023738
0.6715849
0.60645527
0.23264343
0.15738706
0.021067856
0.098540306
0.4493865
0.31022
0.5836524
0.49555317
0.6090411
